propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
17239,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",56000,68,77,1,1,0,0,0
17224,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",140000,94,109,2,2,0,0,0
17215,Apartment,Used,Available,Albania,Tirana,Tirana,"9 kateshet","9 kateshet",147000,112,112,2,2,0,0,0
17206,Apartment,Used,Available,Albania,Tirana,Tirana,"Oxhaku |##| Xhamlliku",Oxhaku,89000,0,98,0,0,0,0,0
17204,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",55000,63,63,1,1,0,0,0
17195,Apartment,Used,Available,Albania,Tirana,Tirana,Selvia,Selvia,140000,0,100,2,2,0,0,0
17168,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,47400,60,60,1,1,0,0,0
17166,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",110000,79,87,2,1,0,0,0
17154,Apartment,Used,Available,Albania,Tirana,Tirana,Blloku,Blloku,200000,141,155,3,2,0,0,0
17148,Apartment,Used,Available,Albania,Tirana,Tirana,Blloku,Blloku,207000,128,137,3,2,0,2006,0
17144,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",126000,89,103,2,2,0,0,0
17141,Apartment,New,Available,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",75000,0,70,0,0,0,0,0
17135,Apartment,New,Available,Albania,Tirana,Tirana,Laprake,Laprake,63000,52,47,1,1,0,2020,0
17133,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",52000,49,49,1,1,0,0,0
17129,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",95000,103,104,2,1,0,2010,0
17113,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",95000,102,116,3,2,0,0,0
17052,Apartment,New,Available,Albania,Tirana,Tirana,Spitali,Spitali,97000,103,119,2,2,0,0,0
17050,Apartment,New,Available,Albania,Tirana,Tirana,Medreseja,Medreseja,94800,98,114,2,2,0,0,0
17049,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",75000,78,78,2,1,1,0,0
16984,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",81000,89,104,3,1,0,0,0
16981,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Qendra Tregtare ETC","Qendra Tregtare ETC",0,119,148,2,2,0,0,0
16978,Apartment,Used,Available,Albania,Tirana,Tirana,Medreseja,Medreseja,75000,92,92,2,1,0,0,0
16976,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",255000,170,170,3,2,0,0,0
16974,Apartment,New,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",67000,77,91,2,1,0,0,0
16967,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",57500,63,74,2,1,0,0,0
16964,Apartment,Used,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,79900,0,105,0,0,0,0,0
16962,Apartment,Used,Available,Albania,Tirana,Tirana,"Astiri |##| Yzberisht",Astiri,84900,0,110,0,0,0,0,0
16960,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",65000,88,97,2,1,0,0,0
16957,Apartment,New,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",76000,50,57,1,1,0,0,0
16912,Apartment,New,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",76000,48,55,1,1,0,0,0
16848,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Rruga e Kosovareve","Rruga e Kosovareve",0,0,0,0,0,0,0,0
16839,Apartment,Used,Available,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,50000,50,50,1,1,0,0,0
16829,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",249000,105,120,2,2,0,0,0
16819,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",0,62,72,1,1,0,0,0
16795,Apartment,New,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,60000,0,65,0,0,0,0,0
16791,Apartment,Used,Available,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",91000,82,82,2,1,0,0,0
16765,Apartment,Used,Reserved,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",70000,60,70,1,1,0,0,0
16749,Apartment,New,Available,Albania,Tirana,Tirana,Blloku,Blloku,98000,51,51,1,1,0,0,0
16748,Apartment,Used,Available,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",165000,112,124,0,0,0,0,0
16745,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",127000,101,115,2,2,0,0,0
16744,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",106000,96,112,2,2,0,0,0
16743,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",51000,58,68,0,0,0,2021,0
16741,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",67000,60,70,1,1,0,0,0
16740,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",58000,54,63,1,1,0,0,0
16734,Apartment,Used,Available,Albania,Tirana,Tirana,Dogana,Dogana,45000,60,0,1,1,0,0,0
16727,Apartment,New,Available,Albania,Tirana,Tirana,Blloku,Blloku,55000,28,28,0,1,0,0,0
16656,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",87000,0,68,0,0,0,0,0
16650,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",97000,84,94,2,2,0,0,0
16649,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",92000,80,89,2,2,0,0,0
16641,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",82000,79,87,2,1,0,0,0
16610,Apartment,Used,Available,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",142000,82,92,2,1,0,0,0
16601,Apartment,Used,Available,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",95000,63,70,1,1,0,0,0
16599,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",126000,89,104,2,1,0,0,0
16568,Apartment,Used,Available,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",99900,0,93,0,0,0,0,0
16541,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",70000,65,72,1,1,0,0,0
16520,Apartment,New,Available,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",86000,85,97,2,1,0,0,0
16505,Apartment,Used,Available,Albania,Tirana,Tirana,"Oxhaku |##| Porcelan",Oxhaku,71000,74,81,1,1,0,0,0
16498,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",61000,56,67,1,1,0,0,0
16496,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",0,0,0,0,0,0,0,0
16494,Apartment,New,Available,Albania,Tirana,Tirana,Astiri,Astiri,57700,69,82,1,1,0,0,0
16491,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",132000,105,120,2,1,0,0,0
16278,Apartment,Used,Available,Albania,Tirana,Tirana,Petronini,Petronini,240000,147,155,2,2,1,2008,0
16276,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Priftit","Kodra e Priftit",55000,82,82,2,1,0,0,0
16253,Apartment,Used,Available,Albania,Tirana,Tirana,Blloku,Blloku,133000,98,98,0,0,0,0,0
16249,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",128000,0,112,0,0,0,0,0
16137,Apartment,Used,Available,Albania,Tirana,Tirana,Brryli,Brryli,68000,0,88,0,0,0,0,0
16135,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",76000,0,84,0,0,0,0,0
16113,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",74000,97,97,2,1,1,0,0
16111,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,89000,92,104,2,2,0,2021,0
16110,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",0,0,107,0,0,0,2022,0
16109,Apartment,New,Available,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",0,0,0,0,0,0,2020,0
16106,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",98000,93,108,2,1,0,2021,0
16105,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",67000,64,74,1,1,0,2021,0
16099,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",104000,80,93,2,1,0,2021,0
16087,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",132000,126,146,3,2,0,2021,0
16084,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",99600,96,110,2,1,0,2021,0
16030,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,58500,116,136,3,2,0,0,0
16028,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,29500,59,69,1,1,0,0,0
16027,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,46900,95,109,2,2,0,0,0
16025,Apartment,Used,Available,Albania,Tirana,Tirana,Qender,Qender,378000,163,173,3,2,0,0,0
16008,Apartment,New,Available,Albania,Tirana,Tirana,"Shkolla e Kuqe","Shkolla e Kuqe",83200,61,68,1,1,0,0,0
16007,Apartment,New,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",44700,56,62,1,1,0,0,0
16006,Apartment,New,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",66000,83,92,2,1,0,0,0
16005,Apartment,New,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",47800,59,66,1,1,0,0,0
15984,Apartment,Used,Available,Albania,Tirana,Tirana,"Blloku |##| Libri universitar",Blloku,230000,165,180,2,2,0,0,0
15979,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",45000,40,45,1,1,0,0,0
15977,Apartment,Used,Available,Albania,Tirana,Tirana,Astiri,Astiri,65000,72,80,2,1,0,0,0
15953,Apartment,Used,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",102000,95,105,2,2,0,0,0
15924,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",154000,85,99,2,1,0,0,0
15920,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",139000,77,89,2,1,0,0,0
15918,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",65000,67,80,1,1,0,0,0
15901,Apartment,Used,Available,Albania,Tirana,Tirana,Astiri,Astiri,75000,90,108,2,1,0,0,0
15885,Apartment,Used,Available,Albania,Tirana,Tirana,"Shkolla e Bashkuar","Shkolla e Bashkuar",48000,51,51,1,1,0,0,0
15791,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr.Mihal Grameno","Rr.Mihal Grameno",85000,96,96,2,1,0,2000,0
15516,Apartment,Used,Available,Albania,Tirana,Tirana,"Astiri |##| Yzberisht",Astiri,78000,100,116,2,2,0,0,0
15494,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",126000,0,90,0,0,0,0,0
15493,Apartment,Used,Available,Albania,Tirana,Tirana,Qender,Qender,325000,165,0,0,0,0,0,0
15491,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",88700,107,94,1,2,0,0,0
15459,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",137600,99,115,2,2,0,0,0
15443,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,72000,84,84,2,1,0,0,0
15437,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",78000,59,66,1,1,0,0,0
15427,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",82000,61,69,1,1,0,0,0
15426,Apartment,Used,Available,Albania,Tirana,Tirana,Brryli,Brryli,60000,56,56,1,1,0,0,0
15424,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kosovareve","Rruga e Kosovareve",157500,0,105,2,2,0,0,0
15298,Apartment,New,Available,Albania,Tirana,Tirana,Laprake,Laprake,95000,108,108,2,2,0,2020,0
15295,Apartment,Used,Available,Albania,Tirana,Tirana,"9 kateshet","9 kateshet",300000,160,178,3,2,0,0,0
15288,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",112000,99,118,3,2,0,0,0
15264,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",55000,0,66,0,0,0,0,0
15262,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",118000,0,132,2,2,0,0,0
15226,Apartment,Used,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",105000,120,120,3,1,0,1998,0
15221,Apartment,Used,Reserved,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",85000,0,100,2,2,0,0,0
15213,Apartment,Used,Available,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",110000,89,121,2,2,1,0,0
15183,Apartment,New,Available,Albania,Tirana,Tirana,Oxhaku,Oxhaku,0,94,108,2,2,0,0,0
15165,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,Astiri,Astiri,57000,77,88,2,1,1,0,0
15157,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",118000,0,84,2,1,0,0,0
15154,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori |##| Rruga e Kavajes","21 dhjetori",118000,125,109,2,0,0,0,0
15132,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",0,58,70,1,1,0,0,0
15080,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori |##| Rruga e Kavajes","21 dhjetori",300000,209,209,3,2,0,0,0
15076,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori |##| Rruga e Kavajes","21 dhjetori",97000,104,104,2,1,0,0,0
14989,Apartment,New,Available,Albania,Tirana,Tirana,Dogana,Dogana,0,107,127,3,2,0,0,0
14917,Apartment,New,Available,Albania,Tirana,Tirana,Dogana,Dogana,0,89,106,2,2,0,0,0
14835,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,65000,98,109,2,2,0,0,0
14731,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",92500,109,109,2,1,0,0,0
14723,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes |##| Parku i Autobuzave","Rruga e Kavajes",140000,102,113,3,2,0,0,0
14719,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Dogana,Dogana,82000,111,129,2,2,0,0,0
14715,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes |##| Parku i Autobuzave","Rruga e Kavajes",150000,114,122,2,2,0,0,0
14613,Apartment,New,Available,Albania,Tirana,Tirana,Dogana,Dogana,66500,79,94,2,2,0,0,0
14553,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",0,62,72,1,1,0,0,0
14529,Apartment,New,Available,Albania,Tirana,Tirana,Dogana,Dogana,82000,93,106,2,2,0,0,0
14321,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",48600,52,60,1,1,0,0,0
14301,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,65000,69,80,1,1,0,0,0
14062,Apartment,New,Available,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",125000,102,115,2,2,0,2013,0
13757,Apartment,New,Available,Albania,Tirana,Tirana,Laprake,Laprake,104500,94,113,2,2,0,0,0
13708,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",94000,83,93,2,2,0,0,0
13662,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",52000,34,40,0,1,0,0,0
13653,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",100000,62,72,1,1,0,0,0
13638,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",75000,100,100,3,2,0,0,0
13636,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,69000,78,78,2,1,1,0,0
13627,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",91000,81,96,2,2,0,2021,0
13618,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",95000,88,100,2,2,0,2020,0
13616,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",67000,58,66,0,1,0,2020,0
13560,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,42000,37,42,0,0,0,0,0
13557,Apartment,New,Available,Albania,Tirana,Tirana,"Myslym Shyri |##| Qender","Myslym Shyri",70000,20,20,0,1,0,0,0
13295,Apartment,New,Available,Albania,Tirana,Tirana,Kinostudio,Kinostudio,115000,92,120,2,2,0,0,0
13143,Apartment,Used,Available,Albania,Tirana,Tirana,"Myslym Shyri |##| Qender |##| Rruga e Kavajes","Myslym Shyri",167000,163,163,3,2,0,0,0
12717,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv.Bajram Curri","Blv.Bajram Curri",180000,112,112,2,1,0,0,0
12525,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",110000,0,93,0,0,0,0,0
12455,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,75000,82,82,2,2,1,0,0
12434,Apartment,Used,Available,Albania,Tirana,Tirana,"Astiri |##| Unaza e re",Astiri,47000,68,72,1,1,0,0,0
12417,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",66500,67,67,1,1,0,0,0
12027,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",110000,116,136,2,1,0,0,0
12006,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",0,0,0,0,0,0,2021,0
11970,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",0,94,107,2,2,0,0,0
11968,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes |##| Sheshi Willson |##| Rruga e Kosovareve","Liqeni I Tiranes",115000,90,97,2,1,0,0,0
11951,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",57300,75,75,1,1,0,0,0
11882,Apartment,New,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",79000,72,82,2,1,0,0,0
11725,Apartment,Used,Available,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",133000,0,121,2,2,1,0,0
11695,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",76500,79,79,2,1,0,0,0
11692,Apartment,Used,Available,Albania,Tirana,Tirana,Blloku,Blloku,172000,0,100,2,2,0,0,0
11666,Apartment,New,Available,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",228000,208,208,4,3,0,0,0
11650,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Brryli |##| Profarma",Brryli,88000,104,104,2,2,1,0,0
11519,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",79900,62,62,2,1,0,0,0
11358,Apartment,Used,Available,Albania,Tirana,Tirana,"9 kateshet","9 kateshet",192000,128,136,2,1,0,0,0
11350,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,33000,0,53,0,0,0,0,0
11215,Apartment,New,Available,Albania,Tirana,Tirana,"Astiri |##| Unaza e re",Astiri,120000,110,129,2,1,0,0,0
11168,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60800,75,79,1,1,0,0,0
11108,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",60000,60,60,1,1,0,0,0
11090,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",79000,100,100,3,1,1,0,0
11073,Apartment,Used,Available,Albania,Tirana,Tirana,Brryli,Brryli,47000,45,45,1,1,0,0,0
11061,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",50000,52,52,1,1,0,0,0
11057,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Shkolla e Baletit","Shkolla e Baletit",43000,43,43,1,1,0,0,0
11053,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",125000,102,102,3,2,0,0,0
11034,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave |##| Rruga Siri Kodra","Rruga e Barrikadave",1200,0,80,1,1,0,0,0
11026,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave |##| Rruga Siri Kodra","Rruga e Barrikadave",1200,0,109,2,1,0,0,0
10988,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv.Bajram Curri","Blv.Bajram Curri",58000,57,57,1,1,0,0,0
10982,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e  Diellit","Kodra e  Diellit",58000,57,67,1,1,0,0,0
10977,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",90000,84,84,2,1,0,2020,0
10958,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",100000,125,125,2,2,1,2020,0
10939,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,105000,91,104,2,1,0,0,0
10935,Apartment,Used,Available,Albania,Tirana,Tirana,Astiri,Astiri,55000,0,63,0,0,0,0,0
10932,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",140000,123,135,2,2,0,0,0
10922,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",100000,100,100,2,1,1,0,0
10915,Apartment,Used,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",139000,137,137,3,2,1,0,0
10913,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",107000,86,95,2,2,0,0,0
10909,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",130000,80,89,2,1,0,0,0
10855,Apartment,"Under Construction",Withdrawn,Albania,Tirana,Tirana,"21 dhjetori |##| Rruga e Kavajes","21 dhjetori",0,65,75,1,1,0,0,0
10845,Apartment,Used,Available,Albania,Tirana,Tirana,"Astiri |##| Unaza e re |##| Yzberisht",Astiri,63000,0,112,0,0,0,0,0
10838,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",150000,137,117,0,0,0,0,0
10835,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. e  Elbasanit","Rr. e  Elbasanit",220000,124,130,2,2,0,0,0
10825,Apartment,Used,Available,Albania,Tirana,Tirana,Astiri,Astiri,73000,89,98,2,2,0,0,0
10821,Apartment,"Under Construction",Sold,Albania,Tirana,Tirana,"21 dhjetori |##| Rruga e Kavajes","21 dhjetori",0,99,115,2,2,0,0,0
10795,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",82200,65,75,1,1,0,0,0
10767,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,61000,80,80,2,1,0,0,0
10752,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Pazari I ri |##| Qender |##| Rr. Qemal Stafa","Pazari I ri",146000,98,112,2,2,0,0,0
10749,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Pazari I ri |##| Qender |##| Rr. Qemal Stafa","Pazari I ri",145000,102,116,2,2,0,0,0
10747,Apartment,New,Available,Albania,Tirana,Tirana,Dogana,Dogana,160000,116,135,3,2,0,0,0
10737,Apartment,New,Available,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",115000,104,116,2,2,0,0,0
10715,Apartment,Used,Available,Albania,Tirana,Tirana,"Allias |##| Shkolla e Bashkuar",Allias,65000,0,95,3,2,0,0,0
10674,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",99000,92,106,2,2,0,0,0
10663,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e Priftit","Kodra e Priftit",140000,161,161,3,2,0,0,0
10659,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",90700,86,96,2,2,0,0,0
10658,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",97000,94,105,2,2,0,0,0
10644,Apartment,"Under Construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",0,78,67,1,1,0,0,0
10642,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Laprake,Laprake,46500,65,68,0,0,0,0,0
10633,Apartment,"Under Construction",Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",76000,63,63,1,1,0,0,0
10622,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",120000,100,113,3,2,0,0,0
10611,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,85000,95,95,2,1,0,0,0
10598,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",37000,28,31,0,1,0,0,0
10597,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",67000,51,58,1,1,0,0,0
10596,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",77000,60,68,1,1,0,0,0
10592,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",80000,67,74,2,1,0,0,0
10590,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",98000,90,102,2,2,0,2019,0
10588,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,120000,87,99,2,2,0,0,0
10585,Apartment,New,Available,Albania,Tirana,Tirana,"Shkolla e Bashkuar","Shkolla e Bashkuar",81000,85,98,2,2,0,0,0
