propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
9992,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",52000,54,54,1,1,0,0,0
9990,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Brigada VIII"","Rr. "Brigada VIII"",240000,140,140,3,1,0,0,0
9988,Apartment,Used,Sold,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",125000,122,120,2,1,3,0,0
9986,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",26000,40,52,1,1,0,0,0
9984,Apartment,New,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",97350,155,0,3,2,0,0,0
9982,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",55000,97,0,3,1,0,0,0
9978,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",103000,86,86,2,1,0,0,0
9976,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",90000,100,100,2,2,0,0,0
9974,Apartment,Used,Available,Albania,Tirana,Tirana,,,87000,96,96,2,1,3,0,0
9972,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Sheshit "Wilson"","Prane Sheshit "Wilson"",135000,98,98,2,1,0,0,0
9970,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",73000,62,62,2,1,0,0,0
9968,Apartment,Used,Available,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",100000,98,98,2,2,3,0,0
9964,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",67800,113,110,2,1,0,0,0
9962,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",62000,60,60,1,1,0,0,0
9948,Apartment,Used,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",36500,65,105,1,0,0,0,0
9944,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë |##| Liqeni Artificial i Tiranës","Liqeni i Thatë",59200,74,74,1,1,0,0,0
9942,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",150000,119,160,2,1,0,0,0
9940,Apartment,New,Available,Albania,Tirana,Tirana,"Autostrada Tirane-Durres","Autostrada Tirane-Durres",90000,106,169,2,2,0,0,0
9938,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",250000,200,220,3,2,0,0,0
9936,Apartment,Used,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",64800,93,108,1,1,0,0,0
9934,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",93750,112,125,2,0,0,0,0
9932,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",64386,59,92,1,1,0,0,0
9930,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",78750,91,104,2,0,0,0,0
9928,Apartment,New,Available,Albania,Tirana,Tirana,Sauk,Sauk,162000,116,116,3,2,2,0,0
9918,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",125000,130,143,3,2,0,0,0
9906,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr."Irfan Tomini"","Rr."Irfan Tomini"",104800,131,0,3,2,4,0,0
9896,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Keta"","Rr. "Myslym Keta"",48447,96,108,2,2,0,0,0
9890,Apartment,Used,Available,Albania,Tirana,Tirana,"Pazari i Ri","Pazari i Ri",170000,67,90,2,1,0,0,0
9888,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",25000,45,45,1,1,0,0,0
9886,Apartment,New,Sold,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",45000,81,81,2,2,0,0,0
9878,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit |##| Selite","Komuna e Parisit",70000,66,72,1,1,0,0,0
9874,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Tefta Tashko Koço"","Rr. "Tefta Tashko Koço"",108810,84,84,2,1,0,0,0
9864,Apartment,Used,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",70200,78,0,1,1,0,0,0
9856,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",240000,140,133,3,2,0,0,0
9842,Apartment,New,Available,Albania,Tirana,Tirana,"Rr.'Hoxha Tahsim"","Rr.'Hoxha Tahsim"",160000,150,123,2,2,0,0,0
9834,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",80000,97,0,3,1,4,0,0
9828,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",75000,75,0,1,1,0,0,0
9826,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",75000,79,0,1,1,2,0,0
9824,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Prane Kopshtit Botanik","Prane Kopshtit Botanik",81900,126,126,3,2,0,0,0
9814,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",90000,99,0,3,1,4,0,0
9812,Apartment,Used,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",50250,101,0,2,2,0,0,0
9810,Apartment,New,Sold,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",44500,89,89,2,1,0,0,0
9808,Apartment,New,Sold,Albania,Tirana,Tirana,"KMY |##| Yzberisht ",KMY,65000,145,0,3,2,0,0,0
9806,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",49640,58,0,1,1,2,0,0
9804,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",49640,58,0,1,1,2,0,0
9802,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",51000,60,0,1,1,2,0,0
9794,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",106200,118,0,2,2,3,0,0
9788,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut |##| Te  Fresku |##| Fresku","Zona e Freskut",63600,96,106,2,2,0,0,0
9786,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zona e Freskut |##| Te  Fresku |##| Fresku","Zona e Freskut",58800,98,98,1,1,0,0,0
9780,Apartment,New,Available,Albania,Tirana,Tirana,"prane "Kodra e Diellit"","prane "Kodra e Diellit"",125000,95,95,2,2,0,0,0
9778,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",57000,67,0,1,1,2,0,0
9772,Apartment,Used,Sold,Albania,Tirana,Tirana,Shallvaret,Shallvaret,89000,65,65,1,1,0,0,0
9770,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Tre Deshmoret"","Rr. "Tre Deshmoret"",44000,80,80,1,1,0,0,0
9768,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Spitalit "Nënë Tereza"","Pranë Spitalit "Nënë Tereza"",70000,83,83,2,1,3,0,0
9766,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Tajvanit","Prane Tajvanit",135000,100,100,2,2,0,0,0
9758,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",124000,124,0,2,2,0,0,0
9756,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi  "Zogu i I"","Bulevardi  "Zogu i I"",140000,91,0,2,1,0,0,0
9752,Apartment,New,Rented,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",93800,134,134,2,2,3,0,0
9748,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",145000,120,0,2,1,0,0,0
9744,Apartment,Used,Reserved,Albania,Tirana,Tirana,"Rr. "Urani Pano"","Rr. "Urani Pano"",130000,116,127,2,2,3,0,0
9734,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane 9-katesheve","Prane 9-katesheve",90000,60,74,1,1,0,0,0
9720,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",267200,167,151,3,0,0,0,0
9708,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut |##| Te  Fresku |##| Fresku","Zona e Freskut",46800,78,78,1,1,0,0,0
9698,Apartment,Used,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,27000,56,56,1,1,0,0,0
9682,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",64000,160,0,1,1,1,0,0
9664,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Zogut të Zi","Pranë Zogut të Zi",83000,100,100,2,1,0,0,0
9646,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",900,72,0,1,1,0,0,0
9640,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",54175,90,96,2,1,0,0,0
9632,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",65152,71,10,1,1,0,0,0
9630,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",60280,67,8,1,1,0,0,0
9620,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",27000,77,77,1,1,0,0,0
9616,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",56000,66,66,1,1,0,0,0
9610,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri" |##| Rruga e Kavajes","Rr. "Myslym Shyri"",118800,99,99,1,2,0,0,0
9602,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Prane Maternitetit te ri, Brryl","Prane Maternitetit te ri, Brryl",105000,105,0,2,1,0,0,0
9588,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Kopshtit Zoologjik |##| Liqeni i Tiranës, pr","prane Kopshtit Zoologjik",125000,104,104,2,2,0,0,0
9576,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",52509,106,119,3,2,0,0,0
9574,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Asim Vokshi"","Rr. "Asim Vokshi"",102600,108,0,2,2,3,0,0
9572,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",124230,152,0,3,2,6,0,0
9568,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit |##| Pranë 21-Dhjetorit","Prane 21- Dhjetorit",100000,93,93,3,1,0,0,0
9562,Apartment,Used,Sold,Albania,Tirana,Tirana,"Blv. "Deshmoret e Kombit"","Blv. "Deshmoret e Kombit"",279000,140,0,2,2,4,0,0
9554,Apartment,Used,Sold,Albania,Tirana,Tirana,"pranë Shkolles se Baletit","pranë Shkolles se Baletit",48000,50,50,1,1,0,0,0
9552,Apartment,Used,Reserved,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës |##| Prane Glob","Pranë Qendrës Globe, Rr. e Kavajës",78720,96,0,2,1,0,0,0
9548,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",103000,100,0,2,1,3,0,0
9546,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",55000,71,0,1,1,0,0,0
9526,Apartment,Used,Sold,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",55000,50,0,1,1,2,0,0
9524,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ferid Xhajko"","Rr. "Ferid Xhajko"",160000,136,0,2,2,0,0,0
9508,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",76800,96,0,2,2,3,0,0
9506,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",139100,107,107,3,1,0,0,0
9486,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Zogut të Zi","Pranë Zogut të Zi",69000,90,90,2,1,3,0,0
9456,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",95000,95,95,2,1,0,0,0
9446,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane shkolles "Vasil Shanto"","Prane shkolles "Vasil Shanto"",131250,125,0,2,2,0,0,0
9444,Apartment,New,Sold,Albania,Tirana,Tirana,"Tregu Elektrik, Rr. "Petro Nini Luarasi"","Tregu Elektrik, Rr. "Petro Nini Luarasi"",127000,127,0,3,2,0,0,0
9426,Apartment,Used,Available,Albania,Tirana,Tirana,"prane ish-Ekspozites "Shqiperia Sot"","prane ish-Ekspozites "Shqiperia Sot"",167200,152,0,3,2,0,0,0
9420,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Frosina Plaku" |##| Prane 21- Dhjetorit","Rr. "Frosina Plaku"",151800,138,138,3,2,0,0,0
9408,Apartment,New,Rented,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",125000,125,125,2,2,0,0,0
9386,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",60000,110,110,2,2,0,0,0
9380,Apartment,New,Available,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",63480,106,0,2,2,0,0,0
9378,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",68880,115,0,2,2,0,0,0
9374,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko |##| Kombinat","Don Bosko",58650,69,69,1,1,0,0,0
9358,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",110500,85,85,1,1,3,0,0
9354,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga "Rrapo Hekali"","Rruga "Rrapo Hekali"",180000,175,0,3,2,0,0,0
9352,Apartment,New,Sold,Albania,Tirana,Tirana,"Thanas Ziko","Thanas Ziko",85000,85,0,2,2,0,0,0
9350,Apartment,New,Sold,Albania,Tirana,Tirana,"te Misto Mame","te Misto Mame",78000,65,0,1,1,0,0,0
9348,Apartment,New,Sold,Albania,Tirana,Tirana,"te Misto Mame","te Misto Mame",42000,73,0,1,1,0,0,0
9342,Apartment,New,Available,Albania,Tirana,Tirana,"Rr."Ibrahim Rugova"","Rr."Ibrahim Rugova"",416500,167,0,3,2,0,0,0
9336,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",115200,96,0,2,2,0,0,0
9332,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Nisharakut","Pranë Nisharakut",55000,65,65,2,1,0,0,0
9330,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",72800,91,0,2,2,0,0,0
9312,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",91800,102,0,3,2,0,0,0
9310,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",120000,91,77,2,2,0,0,0
9308,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",73000,73,0,2,1,0,0,0
9300,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Kristal","Pranë Qendrës Kristal",96000,113,0,3,2,0,0,0
9298,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Nisharakut","Pranë Nisharakut",68000,86,0,2,1,0,0,0
9296,Apartment,New,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",31000,67,0,1,1,0,0,0
9294,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr."Fortuzi"","Rr."Fortuzi"",93000,92,0,2,1,0,0,0
9290,Apartment,New,Sold,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",135000,115,0,2,2,0,0,0
9288,Apartment,New,Available,Albania,Tirana,Tirana,"Autostrada Tirane-Durres","Autostrada Tirane-Durres",120000,250,0,3,2,0,0,0
9282,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",737982,117,0,2,2,0,0,0
9280,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",69300,110,0,2,1,0,0,0
9278,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",676557,107,0,2,1,0,0,0
9276,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",59075,94,94,2,1,0,0,0
9274,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Autostrada Tirane-Durres","Autostrada Tirane-Durres",40723,65,1,1,1,0,0,0
9272,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",649971,103,0,2,1,0,0,0
9264,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",57000,65,0,2,1,0,0,0
9256,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga " Sami Frasheri"","Rruga " Sami Frasheri"",245100,129,0,3,2,0,0,0
9254,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga "Ndre Mjeda"","Rruga "Ndre Mjeda"",95000,111,0,2,2,0,0,0
9252,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga "Ndre Mjeda"","Rruga "Ndre Mjeda"",81990,91,0,2,1,0,0,0
9250,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rr. "Frosina Plaku"","Rr. "Frosina Plaku"",107010,119,0,3,2,0,0,0
9248,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",59913,95,0,1,2,0,0,0
9246,Apartment,"Under construction",Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",62149,99,0,2,1,0,0,0
9244,Apartment,New,Available,Albania,Tirana,Tirana,"Pazari i Ri","Pazari i Ri",198000,133,0,2,2,0,0,0
9242,Apartment,New,Sold,Albania,Tirana,Tirana,,,177500,142,0,3,2,0,0,0
9238,Apartment,New,Available,Albania,Tirana,Tirana,Brryli,Brryli,137000,124,108,2,2,0,0,0
9232,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",96900,102,0,2,1,0,0,0
9228,Apartment,New,Available,Albania,Tirana,Tirana,Medrese,Medrese,102000,102,0,2,1,0,0,0
9220,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",65000,108,0,2,1,0,0,0
9216,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",55000,102,0,2,2,0,0,0
9212,Apartment,New,Sold,Albania,Tirana,Tirana,Brryli,Brryli,62000,57,57,2,1,0,0,0
9208,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr."Irfan Tomini"","Rr."Irfan Tomini"",57000,78,0,2,1,0,0,0
9200,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",99200,124,0,2,1,0,0,0
9192,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga Ismail Qemali","Rruga Ismail Qemali",200000,130,0,2,1,0,0,0
9190,Apartment,New,Available,Albania,Tirana,Tirana,"Dervish Hima","Dervish Hima",487620,258,0,4,2,0,0,0
9188,Apartment,New,Available,Albania,Tirana,Tirana,"prane Bulevardit "Zogu I"","prane Bulevardit "Zogu I"",105000,109,109,2,2,0,0,0
9186,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "4 Deshmoret"","Rr. "4 Deshmoret"",121410,135,0,4,2,0,0,0
9180,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",75000,100,0,2,1,0,0,0
9172,Apartment,Used,Sold,Albania,Tirana,Tirana,Brryli,Brryli,68000,77,0,2,1,0,0,0
9166,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",230000,200,0,3,3,0,0,0
9158,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",70000,130,0,2,2,0,0,0
9154,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",130000,93,93,2,1,3,0,0
9152,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 9-kaesheve","Prane 9-kaesheve",231000,165,0,3,2,0,0,0
9142,Apartment,New,Sold,Albania,Tirana,Tirana,"prane ish-Ekspozites "Shqiperia Sot"","prane ish-Ekspozites "Shqiperia Sot"",175000,146,0,3,2,0,0,0
9138,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",42690,85,0,2,2,0,0,0
9136,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",43560,87,0,2,2,0,0,0
9134,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",38500,77,77,1,1,0,0,0
9132,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",32630,65,0,1,1,0,0,0
9130,Apartment,New,Sold,Albania,Tirana,Tirana,,,52000,87,0,2,2,0,0,0
9120,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",105000,125,0,2,2,0,0,0
9114,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga "Frosina Plaku"","Rruga "Frosina Plaku"",47000,77,0,2,1,0,0,0
9094,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Shallvareve","Pranë Shallvareve",120000,150,0,2,1,0,0,0
9082,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",99000,103,0,2,2,0,0,0
9080,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",96030,107,107,2,2,0,0,0
9074,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Margarita Tutulani"","Rr. "Margarita Tutulani"",63800,58,0,1,1,0,0,0
9072,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rr. "Margarita Tutulani"","Rr. "Margarita Tutulani"",99000,90,0,2,1,0,0,0
9068,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga 4 deshmoret","Rruga 4 deshmoret",100000,104,104,2,1,0,0,0
9058,Apartment,New,Available,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",120000,148,126,2,2,0,0,0
9048,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Kesh","prane Kesh",140400,108,0,2,2,0,0,0
9044,Apartment,New,Sold,Albania,Tirana,Tirana,"te Liqeni","te Liqeni",74000,75,0,2,1,0,0,0
9042,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",134400,84,84,2,2,0,0,0
9040,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",134400,84,0,2,1,0,0,0
9034,Apartment,New,Available,Albania,Tirana,Tirana,Selite,Selite,199000,112,0,2,2,0,0,0
9020,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",74000,74,0,2,1,0,0,0
9018,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Niko Avrami"","Rr. "Niko Avrami"",38000,57,0,1,1,0,0,0
9016,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",48000,84,0,2,1,0,0,0
9008,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",80300,73,0,1,1,0,0,0
9004,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",150000,105,0,3,2,0,0,0
8998,Apartment,New,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,55000,105,0,2,1,0,0,0
8990,Apartment,New,Reserved,Albania,Tirana,Tirana,"Prane Drejtorise se Higjienes","Prane Drejtorise se Higjienes",105600,88,0,2,1,0,0,0
8982,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",91300,110,0,2,1,0,0,0
8980,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",94000,110,110,2,2,0,0,0
8974,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Kristal","Pranë Qendrës Kristal",116000,116,0,3,2,0,0,0
8972,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",87550,103,0,2,2,0,0,0
8970,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",195000,130,0,3,2,0,0,0
8962,Apartment,New,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",66400,83,0,1,1,0,0,0
8956,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",84000,70,0,1,1,0,0,0
8948,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Hotel "Mondial"","Prane Hotel "Mondial"",101600,102,0,2,1,0,0,0
8946,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",113000,113,0,2,2,0,0,0
8944,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",158000,140,0,3,2,0,0,0
8940,Apartment,New,Sold,Albania,Tirana,Tirana," Rr. "Margarita Tutulani""," Rr. "Margarita Tutulani"",159500,110,110,2,2,0,0,0
8934,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",115000,110,0,2,1,0,0,0
8926,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",115940,124,0,3,2,0,0,0
8898,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",122100,111,0,2,2,0,0,0
8888,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",32050,64,0,1,1,0,0,0
8886,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",49000,98,0,2,2,0,0,0
8884,Apartment,New,Available,Albania,Tirana,Tirana," Rr. "Margarita Tutulani""," Rr. "Margarita Tutulani"",168000,105,0,2,1,0,0,0
8880,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",56500,113,0,2,2,0,0,0
8878,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",48500,97,0,2,2,0,0,0
