propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation,closed_price
53868,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",140000,0,90,2,2,NULL,NULL,NULL,NULL
53822,Apartment,Used,"In evaluation",Albania,Tirana,Tirana,"Unaza e re","Unaza e re",72000,0,118,2,2,NULL,NULL,NULL,NULL
53805,Apartment,Used,Available,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",155000,0,125,2,2,NULL,NULL,NULL,NULL
53773,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",70000,0,68,1,1,NULL,NULL,NULL,NULL
53751,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",95000,0,93,2,2,NULL,NULL,NULL,NULL
53696,Apartment,Used,Available,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,78000,0,90,2,1,NULL,NULL,NULL,NULL
53593,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,42000,0,54,1,1,NULL,NULL,NULL,40000
53573,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",95000,0,65,1,1,NULL,NULL,NULL,NULL
53569,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",62000,0,87,2,1,NULL,NULL,NULL,NULL
53562,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,85000,0,114,2,2,NULL,NULL,NULL,NULL
53508,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",250000,0,281,4,3,NULL,NULL,NULL,NULL
53486,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",79000,0,110,3,2,NULL,NULL,NULL,NULL
53474,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,100000,0,60,1,1,NULL,NULL,NULL,NULL
53437,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",79000,0,80,1,1,NULL,NULL,NULL,NULL
53428,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Gjergj Fishta","Bulevardi Gjergj Fishta",82000,0,69,2,1,NULL,NULL,NULL,NULL
53401,Apartment,"Under Construction",Withdrawn,Albania,Tirana,Tirana,"Garden Residence Turdiu","Garden Residence Turdiu",52300,0,65,1,1,NULL,NULL,NULL,NULL
53383,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Garden Residence Turdiu","Garden Residence Turdiu",106400,0,133,3,1,NULL,NULL,NULL,NULL
53343,Apartment,Used,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,65000,0,98,2,1,NULL,NULL,NULL,NULL
53336,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",73000,0,81,2,1,NULL,NULL,NULL,NULL
53316,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",44000,0,80,2,2,NULL,NULL,NULL,NULL
53169,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",165000,0,152,3,2,NULL,NULL,NULL,NULL
53118,Apartment,Used,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",90000,0,104,2,1,NULL,NULL,NULL,NULL
53095,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",99560,0,105,2,2,NULL,NULL,NULL,NULL
53091,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",91200,0,114,2,2,NULL,NULL,NULL,NULL
53078,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",91200,0,96,2,2,NULL,NULL,NULL,NULL
53076,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",131200,0,164,3,2,NULL,NULL,NULL,NULL
53073,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",86850,0,97,2,2,NULL,NULL,NULL,NULL
53048,Apartment,Used,Sold,Albania,Tirana,Tirana,"Bulevardi Gjergj Fishta","Bulevardi Gjergj Fishta",97000,0,110,2,2,NULL,NULL,NULL,NULL
53037,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",81128,0,108,2,2,NULL,NULL,NULL,NULL
53034,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallati me Shigjeta","Pallati me Shigjeta",98000,0,108,2,2,NULL,NULL,NULL,NULL
53031,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,105000,0,87,2,1,NULL,NULL,NULL,NULL
53014,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",82000,0,80,2,1,NULL,NULL,NULL,NULL
52954,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,85000,0,115,2,1,NULL,NULL,NULL,NULL
52925,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",150000,0,127,2,2,NULL,NULL,NULL,NULL
52923,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",139000,0,118,2,2,NULL,NULL,NULL,NULL
52921,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",130900,0,119,2,2,NULL,NULL,NULL,NULL
52916,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",130900,0,119,2,2,NULL,NULL,NULL,NULL
52913,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",130000,0,110,2,2,NULL,NULL,NULL,NULL
52788,Apartment,New,Sold,Albania,Tirana,Tirana,Blloku,Blloku,170000,0,113,2,2,NULL,NULL,NULL,NULL
52699,Apartment,Used,Available,Albania,Tirana,Tirana,"Shkolla e Kuqe","Shkolla e Kuqe",135000,0,113,2,2,NULL,NULL,NULL,NULL
52689,Apartment,Used,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,40000,0,63,1,1,NULL,NULL,NULL,NULL
52679,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",83000,0,139,2,1,NULL,NULL,NULL,NULL
52259,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",84745,0,99,2,2,NULL,NULL,NULL,NULL
52245,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",110000,0,80,1,1,NULL,NULL,NULL,NULL
52194,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",130000,0,125,3,2,NULL,NULL,NULL,NULL
52163,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",132000,0,110,3,2,NULL,NULL,NULL,NULL
52117,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",69000,0,72,1,1,NULL,NULL,NULL,NULL
52102,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",220000,0,188,3,2,NULL,NULL,NULL,NULL
52070,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit |##| Garden Residence Turdiu","Fusha e Aviacionit",95100,0,127,3,2,NULL,NULL,NULL,NULL
52068,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit |##| Garden Residence Turdiu","Fusha e Aviacionit",94350,0,126,2,1,NULL,NULL,NULL,NULL
52066,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit |##| Garden Residence Turdiu","Fusha e Aviacionit",55425,0,74,1,1,NULL,NULL,NULL,NULL
52064,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit |##| Garden Residence Turdiu","Fusha e Aviacionit",59550,0,79,1,1,NULL,NULL,NULL,NULL
52002,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",65000,0,73,1,1,NULL,NULL,NULL,NULL
51991,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",220000,0,145,3,2,NULL,NULL,NULL,NULL
51930,Apartment,Used,Available,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",250000,0,172,3,2,NULL,NULL,NULL,NULL
51832,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Garda,Garda,215000,0,116,2,2,NULL,NULL,NULL,NULL
51758,Apartment,New,Sold,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",55000,0,65,1,1,NULL,NULL,NULL,NULL
51751,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",86000,0,101,2,2,NULL,NULL,NULL,NULL
51745,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,82000,0,103,2,1,NULL,NULL,NULL,NULL
51738,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,50000,0,96,2,2,NULL,NULL,NULL,NULL
51736,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",41000,0,63,1,1,NULL,NULL,NULL,NULL
51732,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,0,90,1,1,NULL,NULL,NULL,NULL
51723,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",268000,0,132,3,2,NULL,NULL,NULL,NULL
51705,Apartment,Used,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",95000,0,100,2,1,NULL,NULL,NULL,NULL
51653,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",110000,0,108,2,2,NULL,NULL,NULL,NULL
51642,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,70000,0,73,1,1,NULL,NULL,NULL,NULL
51622,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,67000,0,110,2,2,NULL,NULL,NULL,NULL
51592,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",109600,0,132,3,2,NULL,NULL,NULL,NULL
51574,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Gjergj Fishta","Bulevardi Gjergj Fishta",240000,0,50,0,1,NULL,NULL,NULL,NULL
51553,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",120000,0,100,2,1,NULL,NULL,NULL,NULL
51364,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",93000,0,92,2,2,NULL,NULL,NULL,92000
51262,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,63500,0,71,1,1,NULL,NULL,NULL,NULL
51255,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,117000,0,130,2,2,NULL,NULL,NULL,NULL
51245,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",49000,0,85,1,1,NULL,NULL,NULL,NULL
51225,Apartment,New,Available,Albania,Tirana,Tirana,Alidemi,Alidemi,93400,0,100,2,2,NULL,NULL,NULL,NULL
51217,Apartment,Used,Available,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",65000,0,52,1,1,NULL,NULL,NULL,NULL
51212,Apartment,New,Available,Albania,Tirana,Tirana,Alidemi,Alidemi,93400,0,100,2,1,NULL,NULL,NULL,NULL
51208,Apartment,Used,Sold,Albania,Tirana,Tirana,Blloku,Blloku,120000,0,83,1,1,NULL,NULL,NULL,NULL
51206,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,73000,0,78,1,1,NULL,NULL,NULL,NULL
51167,Apartment,Used,"In evaluation",Albania,Tirana,Tirana,"Golden Park","Golden Park",81000,0,106,2,1,NULL,NULL,NULL,NULL
51134,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,62000,0,74,1,1,NULL,NULL,NULL,NULL
51105,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",105000,0,101,2,2,NULL,NULL,NULL,NULL
51023,Apartment,Used,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,68000,100,124,2,2,NULL,NULL,NULL,NULL
50890,Apartment,New,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",95000,0,100,2,1,NULL,NULL,NULL,NULL
50876,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",115000,0,125,2,2,NULL,NULL,NULL,NULL
50872,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",102420,0,114,2,2,NULL,NULL,NULL,NULL
50861,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",102600,0,114,2,2,NULL,NULL,NULL,NULL
50838,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",110700,0,123,3,2,NULL,NULL,NULL,NULL
50824,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",102870,0,114,2,2,NULL,NULL,NULL,NULL
50802,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",66330,0,74,1,1,NULL,NULL,NULL,NULL
50800,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Garden Residence Turdiu","Garden Residence Turdiu",89700,0,115,2,2,NULL,NULL,NULL,NULL
50798,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",64260,0,71,1,1,NULL,NULL,NULL,NULL
50791,Apartment,Used,Available,Albania,Tirana,Tirana,"Garden Residence Turdiu","Garden Residence Turdiu",153000,0,181,3,2,NULL,NULL,NULL,NULL
50776,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",99000,0,100,2,2,NULL,NULL,NULL,NULL
50764,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",66330,0,74,1,1,NULL,NULL,NULL,NULL
50753,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",57060,0,63,1,1,NULL,NULL,NULL,NULL
50751,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,104000,0,105,2,2,NULL,NULL,NULL,NULL
50748,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",71250,0,75,1,1,NULL,NULL,NULL,NULL
50738,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",116000,0,124,2,2,NULL,NULL,NULL,NULL
50721,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",100620,0,112,2,2,NULL,NULL,NULL,NULL
50714,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,97000,0,108,3,2,NULL,NULL,NULL,NULL
50668,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",160000,0,84,2,2,NULL,NULL,NULL,NULL
50514,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",78000,0,112,2,2,NULL,NULL,NULL,NULL
50443,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",70500,0,90,2,1,NULL,NULL,NULL,NULL
50435,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",93600,0,120,3,2,NULL,NULL,NULL,NULL
50419,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",128000,0,99,2,1,NULL,NULL,NULL,NULL
50381,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kosovareve","Rruga e Kosovareve",160000,0,106,2,1,NULL,NULL,NULL,NULL
50358,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,62000,0,116,2,1,NULL,NULL,NULL,NULL
50319,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60000,0,67,1,1,NULL,NULL,NULL,NULL
50296,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,90750,0,121,2,2,NULL,NULL,NULL,NULL
50290,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,60670,0,79,1,1,NULL,NULL,NULL,NULL
50157,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",73000,0,110,2,2,NULL,NULL,NULL,NULL
50127,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",103000,0,104,2,1,NULL,NULL,NULL,NULL
50120,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",82000,0,89,1,1,NULL,NULL,NULL,NULL
50080,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Ndre Mjeda","Rruga Ndre Mjeda",63000,0,73,1,1,NULL,NULL,NULL,NULL
49931,Apartment,New,Sold,Albania,Tirana,Tirana,"Garden Residence Turdiu","Garden Residence Turdiu",74550,0,99,2,1,NULL,NULL,NULL,NULL
49887,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",99000,0,99,2,2,NULL,NULL,NULL,NULL
49850,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",107000,0,120,2,2,NULL,NULL,NULL,NULL
49847,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selite,Selite,115000,0,142,3,2,NULL,NULL,NULL,NULL
49837,Apartment,Used,Available,Albania,Tirana,Tirana,Fresku,Fresku,150000,0,271,3,1,NULL,NULL,NULL,NULL
49740,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",90000,0,112,2,2,NULL,NULL,NULL,NULL
49673,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,82400,0,103,2,2,NULL,NULL,NULL,NULL
49642,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,112800,0,94,2,1,NULL,NULL,NULL,NULL
49636,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,27000,0,30,1,1,NULL,NULL,NULL,NULL
49629,Apartment,Used,Available,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",199000,0,160,2,2,NULL,NULL,NULL,NULL
49615,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",80000,0,103,2,1,NULL,NULL,NULL,NULL
49542,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",91176,0,105,2,2,NULL,NULL,NULL,NULL
49312,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",80000,0,88,2,1,NULL,NULL,NULL,NULL
49304,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",140000,0,109,2,1,NULL,NULL,NULL,NULL
49297,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,97000,0,108,2,2,NULL,NULL,NULL,NULL
49287,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",70000,0,75,1,1,NULL,NULL,NULL,NULL
49281,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,101650,0,107,2,2,NULL,NULL,NULL,NULL
49260,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,71250,0,75,1,1,NULL,NULL,NULL,NULL
49247,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,50000,0,91,2,1,NULL,NULL,NULL,NULL
49231,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,34000,0,59,1,1,NULL,NULL,NULL,NULL
49222,Apartment,Used,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",165000,0,137,2,2,NULL,NULL,NULL,NULL
49196,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Oxhaku,Oxhaku,57000,0,77,1,1,NULL,NULL,NULL,NULL
49086,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,51000,0,57,1,1,NULL,NULL,NULL,NULL
48929,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Qyteti Studenti","Qyteti Studenti",75000,0,80,2,1,NULL,NULL,NULL,NULL
48925,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",150000,0,142,3,2,NULL,NULL,NULL,NULL
48803,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,31500,0,57,1,1,NULL,NULL,NULL,NULL
48712,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,49000,0,89,2,2,NULL,NULL,NULL,NULL
48708,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",52000,0,78,1,1,NULL,NULL,NULL,NULL
48365,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Shkozë,Shkozë,55000,0,72,1,1,NULL,NULL,NULL,NULL
48350,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,0,82,2,1,NULL,NULL,NULL,NULL
48346,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,58000,0,69,1,1,NULL,NULL,NULL,NULL
48296,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,55000,0,74,1,2,NULL,NULL,NULL,NULL
48259,Apartment,Used,Sold,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",71000,0,79,1,1,NULL,NULL,NULL,NULL
48236,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",110000,0,92,3,2,NULL,NULL,NULL,NULL
48223,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",89000,0,101,2,1,NULL,NULL,NULL,NULL
48173,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",82000,0,75,1,1,NULL,NULL,NULL,NULL
48149,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,69000,0,80,2,1,NULL,NULL,NULL,NULL
48129,Apartment,Used,Available,Albania,Tirana,Tirana,Alidemi,Alidemi,105000,0,170,3,1,NULL,NULL,NULL,NULL
48125,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",118000,0,115,2,2,NULL,NULL,NULL,NULL
48120,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,102000,0,120,2,2,NULL,NULL,NULL,NULL
48116,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",132500,0,106,2,2,NULL,NULL,NULL,NULL
48106,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",76000,0,112,3,2,NULL,NULL,NULL,NULL
48096,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",61440,0,77,1,1,NULL,NULL,NULL,NULL
48082,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",57120,0,71,1,1,NULL,NULL,NULL,NULL
48066,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Zenel Baboçi","Rruga Zenel Baboçi",55000,0,57,1,1,NULL,NULL,NULL,NULL
48063,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,70000,0,70,1,1,NULL,NULL,NULL,NULL
48042,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",104000,0,110,3,2,NULL,NULL,NULL,NULL
48001,Apartment,Used,"In evaluation",Albania,Tirana,Tirana,"Unaza e re","Unaza e re",72000,0,133,2,1,NULL,NULL,NULL,NULL
47979,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,65000,0,117,2,1,NULL,NULL,NULL,NULL
47920,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",138000,0,138,3,2,NULL,NULL,NULL,NULL
47892,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selite,Selite,79800,0,140,2,1,NULL,NULL,NULL,NULL
47845,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",66000,0,84,2,1,NULL,NULL,NULL,NULL
47840,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",176000,0,342,4,3,NULL,NULL,NULL,NULL
47733,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",87000,0,100,2,1,NULL,NULL,NULL,NULL
47623,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,87500,0,111,2,1,NULL,NULL,NULL,NULL
47615,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",130000,0,125,3,2,NULL,NULL,NULL,NULL
47579,Apartment,Used,Sold,Albania,Tirana,Tirana,"Bulevardi Gjergj Fishta","Bulevardi Gjergj Fishta",64000,0,64,1,1,NULL,NULL,NULL,NULL
47577,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",65000,0,74,0,1,NULL,NULL,NULL,NULL
47543,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",55000,0,0,0,0,NULL,NULL,NULL,NULL
47475,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",68000,0,64,1,1,NULL,NULL,NULL,NULL
47470,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,47000,0,87,2,1,NULL,NULL,NULL,NULL
47453,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Shallvaret,Shallvaret,120000,0,65,1,1,NULL,NULL,NULL,NULL
47431,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",90000,0,91,2,2,NULL,NULL,NULL,NULL
47415,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",115000,0,95,3,1,NULL,NULL,NULL,NULL
47389,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",109000,0,109,2,1,NULL,NULL,NULL,NULL
47354,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,300000,0,149,3,2,NULL,NULL,NULL,NULL
47327,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,40000,0,71,1,1,NULL,NULL,NULL,NULL
47313,Apartment,"Under Construction",Withdrawn,Albania,Tirana,Tirana,QSUT,QSUT,88500,0,104,2,1,NULL,NULL,NULL,NULL
